2.569999999999999929e+01,3.457999999999999963e-01,1.457000000000000073e+00,8.041000000000000369e-01,1.481500000000000039e+00,1.553700000000000081e-01,2.066699999999999926e-01,9.417000000000000370e-02,-1.012999999999999901e+00,1.330999999999999961e+00,4.864000000000000268e-02,1.936199999999999866e-01,1.453750000000000042e-01,-5.647999999999999687e-01,3.286999999999999922e-01
2.605999999999999872e+01,5.754000000000000226e-01,8.010000000000000453e-01,2.431000000000000105e-01,6.621000000000000218e-01,1.446900000000000130e-01,1.410500000000000087e-01,1.428099999999999925e-01,-1.342999999999999972e+00,-9.789999999999999813e-01,1.667200000000000071e-01,2.238600000000000034e-01,4.787500000000000089e-02,-2.096000000000000085e-01,7.417000000000000259e-01
2.646000000000000085e+01,-5.866000000000000103e-01,1.308999999999999941e+00,7.734999999999999654e-01,1.726299999999999946e+00,1.410299999999999887e-01,1.373099999999999876e-01,1.735899999999999943e-01,-4.729999999999999760e-01,7.910000000000000364e-01,8.464000000000000690e-02,2.458200000000000107e-01,4.587499999999999911e-02,-1.008000000000000007e-01,5.274999999999999689e-01
2.698000000000000043e+01,-5.250000000000000222e-01,1.423000000000000043e+00,1.127099999999999991e+00,1.138099999999999890e+00,1.491899999999999893e-01,2.617499999999999827e-01,5.503000000000000252e-02,9.729999999999999760e-01,1.235000000000000098e+00,1.835199999999999887e-01,1.496999999999999997e-01,1.256249999999999867e-01,2.959999999999999853e-01,7.095000000000000195e-01
2.766000000000000014e+01,-2.030000000000000138e-01,6.949999999999999512e-01,1.048899999999999944e+00,1.063299999999999912e+00,1.535700000000000121e-01,1.563499999999999890e-01,1.589000000000000135e-02,-1.324999999999999956e+00,-3.310000000000000164e-01,4.479999999999999954e-02,2.069400000000000128e-01,2.687499999999999958e-02,1.391999999999999904e-01,3.524999999999999800e-01
2.801999999999999957e+01,6.173999999999999488e-01,1.020999999999999908e+00,1.371899999999999897e+00,1.872500000000000053e+00,1.565100000000000102e-01,2.250300000000000078e-01,1.963900000000000090e-01,1.150000000000000050e-01,1.540999999999999925e+00,8.991999999999999993e-02,2.353800000000000059e-01,7.962500000000000133e-02,5.455999999999999739e-01,7.809000000000000385e-01
2.866000000000000014e+01,3.121999999999999775e-01,1.415000000000000036e+00,9.468999999999999639e-01,8.967000000000000526e-01,1.362899999999999945e-01,2.039499999999999924e-01,5.693000000000000144e-02,-9.769999999999999796e-01,1.096999999999999975e+00,2.017599999999999949e-01,2.029799999999999938e-01,4.012500000000000094e-02,3.664000000000000035e-01,9.293000000000000149e-01
2.898000000000000043e+01,-9.379999999999999449e-02,7.029999999999999583e-01,7.327000000000000179e-01,1.297900000000000054e+00,1.392299999999999927e-01,2.104100000000000137e-01,1.515499999999999903e-01,-3.410000000000000253e-01,-4.689999999999999725e-01,2.084799999999999986e-01,1.306200000000000139e-01,1.393749999999999989e-01,4.815999999999999726e-01,8.901000000000000023e-01
2.921999999999999886e+01,2.898000000000000020e-01,1.487000000000000099e+00,6.442999999999999838e-01,1.155100000000000016e+00,1.503899999999999959e-01,1.315300000000000080e-01,1.792900000000000049e-01,-2.149999999999999967e-01,5.450000000000000400e-01,1.182399999999999979e-01,1.482600000000000029e-01,1.116250000000000020e-01,-4.335999999999999854e-01,9.768999999999999906e-01
2.973999999999999844e+01,-5.739999999999999963e-02,6.290000000000000036e-01,1.195100000000000051e+00,1.525700000000000056e+00,1.620300000000000074e-01,2.471299999999999886e-01,4.780999999999999833e-02,-4.189999999999999836e-01,2.630000000000000115e-01,1.960000000000000075e-01,1.640999999999999959e-01,3.912500000000000006e-02,-2.832000000000000073e-01,9.503000000000000336e-01
1.030000000000000071e+01,1.441999999999999948e-01,1.318999999999999950e+00,1.072699999999999987e+00,1.960900000000000087e+00,1.532699999999999896e-01,2.457699999999999885e-01,1.796699999999999964e-01,6.189999999999999947e-01,1.463000000000000078e+00,9.760000000000000620e-02,1.763399999999999967e-01,4.162500000000000228e-02,-9.760000000000000620e-02,8.116999999999999771e-01
